CTY_CODE,CTY_NAME,GEN_VAL_MO,time,year,month,quarter,mom_change,rolling_3_month_avg,rolling_6_month_avg,historical_mean,historical_std,deviation_from_avg,high_disruption_risk
7560,CHAD,1705,2022-12-01,2022,12,4,-0.9974917581083884,337810.6666666667,499826.6666666667,333345.3888888889,298320.0235754767,-1.1116933584077098,1
7560,CHAD,10288,2023-01-01,2023,1,1,5.034017595307918,230584.0,418332.6666666667,324614.1081081081,298903.767868596,-1.0515963393485628,0
7560,CHAD,15327,2023-02-01,2023,2,1,0.48979393468118193,9106.666666666666,292544.5,316474.9736842105,299075.4146035688,-1.0069298878458095,0
7560,CHAD,64010,2023-03-01,2023,3,1,3.176290206824558,29875.0,183842.83333333334,310001.5128205128,297870.07388252806,-0.8258349340508951,0
7560,CHAD,346,2023-04-01,2023,4,2,-0.9945945945945946,26561.0,128572.5,302260.125,298074.99692864146,-1.0128797386930029,1
7560,CHAD,277,2023-05-01,2023,5,2,-0.19942196531791911,21544.333333333332,15325.5,294894.68292682926,298080.06544118637,-0.9883843875663659,0
7560,CHAD,129136,2023-06-01,2023,6,2,465.1949458483754,43253.0,36564.0,290948.04761904763,295531.3845094061,-0.5475291495272561,0
7560,CHAD,406517,2023-07-01,2023,7,3,2.14797577747491,178643.33333333334,102602.16666666667,293635.6976744186,292523.3544719964,0.3858881713199676,0
7560,CHAD,912689,2023-08-01,2023,8,3,1.2451434995338446,482780.6666666667,252162.5,307705.0909090909,303792.06586167315,1.9914407816245567,0
7560,CHAD,430949,2023-09-01,2023,9,3,-0.5278249217422364,583385.0,313319.0,310443.84444444446,300881.47604156774,0.40050706059055413,1
7560,CHAD,379312,2023-10-01,2023,10,4,-0.11982160302031097,574316.6666666666,376480.0,311940.97826086957,297692.7899512433,0.226310559117554,0
7560,CHAD,46865180,2023-11-01,2023,11,4,122.55311722276122,15891813.666666666,8187297.166666667,1302435.425531915,6796868.338233879,6.7034908294703355,0
7560,CHAD,35083493,2023-12-01,2023,12,4,-0.25139532164391554,27442661.666666668,14013023.333333334,2006207.4583333333,8305941.18410011,3.982364527813636,1
7560,CHAD,45961659,2024-01-01,2024,1,1,0.3100650781836347,42636777.333333336,21605547.0,2903257.4897959186,10343192.660582699,4.162970073476164,0
7560,CHAD,23521,2024-02-01,2024,2,1,-0.9994882473672241,27022891.0,21457352.333333332,2845662.76,10245203.433677454,-0.27545980694958333,1
7560,CHAD,14683165,2024-03-01,2024,3,1,623.2576846222524,20222781.666666668,23832721.666666668,3077770.6470588236,10276793.622646512,1.12928163969031,0
7560,CHAD,69543,2024-04-01,2024,4,2,-0.9952637595504784,4925409.666666667,23781093.5,3019920.1153846155,10184089.632835643,-0.28970455109428533,1
7560,CHAD,158735,2024-05-01,2024,5,2,1.2825446126856765,4970481.0,15996686.0,2965935.4905660376,10093344.803146526,-0.2781239069224023,0
7560,CHAD,16578172,2024-06-01,2024,6,2,103.43929820140485,5602150.0,12912465.833333334,3218013.9444444445,10167830.621154951,1.3139634749381763,0
7560,CHAD,837701,2024-07-01,2024,7,3,-0.9494696399578916,5858202.666666667,5391806.166666667,3174735.5272727273,10078356.153790733,-0.23188647946259644,1
7560,CHAD,0,2024-08-01,2024,8,3,-1.0,5805291.0,5387886.0,3118043.8214285714,9995321.772690067,-0.3119503195933035,1
7560,CHAD,777802,2024-09-01,2024,9,3,,538501.0,3070325.5,3076986.947368421,9910524.530633094,-0.2319942743960442,0
7560,CHAD,540348,2024-10-01,2024,10,4,-0.3052884924440925,439383.3333333333,3148793.0,3033251.793103448,9828850.657676129,-0.2536312616731583,1
7560,CHAD,478139,2024-11-01,2024,11,4,-0.11512765847194772,598763.0,3202027.0,2989944.7966101696,9749427.345186464,-0.25763623930694873,0
7560,CHAD,705253,2024-12-01,2024,12,4,0.4749957648298926,574580.0,556540.5,2951866.6,9670950.881410055,-0.23230534696629923,0
7560,CHAD,317298,2025-01-01,2025,1,1,-0.5500933707478026,500230.0,469806.6666666667,2908676.950819672,9595951.691297255,-0.2700491868013301,1
7560,CHAD,224323,2025-02-01,2025,2,1,-0.29302107167394686,415624.6666666667,507193.8333333333,2865380.919354839,9523075.396938935,-0.27733245923935157,1
7560,CHAD,98344,2025-03-01,2025,3,1,-0.5615964479790303,213321.66666666666,393950.8333333333,2821459.698412698,9452395.009386968,-0.2880873784589441,1
7560,CHAD,645005,2025-04-01,2025,4,2,5.558661433336045,322557.3333333333,411393.6666666667,2787452.59375,9381021.67902523,-0.22838105134542433,0
7560,CHAD,1064708,2025-05-01,2025,5,2,0.6506972814164231,602685.6666666666,509155.1666666667,2760948.8307692306,9309896.41246112,-0.18219760517408595,0
7560,CHAD,803263,2025-06-01,2025,6,2,-0.2455555889502098,837658.6666666666,525490.1666666666,2731286.9242424243,9241146.63432086,-0.20863470741627468,1
7560,CHAD,4379085,2025-07-01,2025,7,3,4.4516204530770125,2082352.0,1202454.6666666667,2755880.925373134,9173079.961889982,0.1769530061190514,0
7560,CHAD,3128820,2025-08-01,2025,8,3,-0.28550827398874423,2770389.3333333335,1686537.5,2761365.3235294116,9104479.112006113,0.040359769290483016,1
7560,CHAD,569083,2025-09-01,2025,9,3,-0.8181157752763022,2692329.3333333335,1764994.0,2729593.115942029,9041139.326223847,-0.2389643647759596,1
7560,CHAD,2366696,2025-10-01,2025,10,4,3.158788788278687,2021533.0,2051942.5,2724408.8714285716,8975489.5183368,-0.039854413589116136,0
7560,CHAD,2160411,2025-11-01,2025,11,4,-0.08716159574360205,1698730.0,2234559.6666666665,2716465.23943662,8911399.639849616,-0.062398081323845056,0
7560,CHAD,899844,2025-12-01,2025,12,4,-0.583484809140483,1808983.6666666667,2250656.5,2691234.388888889,8851010.386905234,-0.20239388618718485,1
7560,CHAD,895901,2026-01-01,2026,1,1,-0.004381870635354557,1318718.6666666667,1670125.8333333333,2666640.7808219176,8791841.541671485,-0.2014071537150644,0
7560,CHAD,632846,2026-02-01,2026,2,1,-0.29362061209888146,809530.3333333334,1254130.1666666667,2639157.0675675673,8734616.080149988,-0.22969653722125766,1
7560,CHAD,18873,2026-03-01,2026,3,1,-0.9701775787474362,515873.3333333333,1162428.5,2604219.946666667,8680672.195255265,-0.2978279663733624,1
7580,ST HELENA,1039296,2020-01-01,2020,1,1,,1039296.0,1039296.0,1039296.0,,,0
7580,ST HELENA,79076,2020-02-01,2020,2,1,-0.9239138801650348,559186.0,559186.0,559186.0,678978.0734309467,-0.7071067811865475,1
7580,ST HELENA,1340105,2020-03-01,2020,3,1,15.947050938337803,819492.3333333334,819492.3333333334,819492.3333333334,658622.6336987921,0.7904566895050837,0
7580,ST HELENA,5981,2020-04-01,2020,4,2,-0.9955369168833785,475054.0,616114.5,616114.5,674269.4971441316,-0.9048807673848815,1
7580,ST HELENA,293711,2020-05-01,2020,5,2,48.10733990971409,546599.0,551633.8,551633.8,601471.794389978,-0.4288194432485223,0
7580,ST HELENA,50071,2020-06-01,2020,6,2,-0.8295228983592715,116587.66666666667,468040.0,468040.0,575623.3108101165,-0.726115485857864,1
7580,ST HELENA,25434,2020-07-01,2020,7,3,-0.49204130135208,123072.0,299063.0,404810.5714285714,551456.4543874875,-0.6879538146850629,1
7580,ST HELENA,2528,2020-08-01,2020,8,3,-0.9006054887158921,26011.0,286305.0,354525.25,529990.2540046643,-0.6641579676989724,1
7580,ST HELENA,105607,2020-09-01,2020,9,3,40.77492088607595,44523.0,80555.33333333333,326867.6666666667,502655.8841941473,-0.4401831822209532,0
7580,ST HELENA,523395,2020-10-01,2020,10,4,3.956063518516765,210510.0,166791.0,346520.4,477966.08396556525,0.37005680096067817,0
7580,ST HELENA,107430,2020-11-01,2020,11,4,-0.7947439314475683,245477.33333333334,135744.16666666666,324784.9090909091,459133.0601197118,-0.47340287156459004,1
7580,ST HELENA,1694935,2020-12-01,2020,12,4,14.777110676719724,775253.3333333334,409888.1666666667,438964.0833333333,589984.6172570108,2.1288197690746524,0
7580,ST HELENA,100068,2021-01-01,2021,1,1,-0.940960567809385,634144.3333333334,422327.1666666667,412895.1538461539,572633.9895458014,-0.5462951196702108,1
7580,ST HELENA,31097,2021-02-01,2021,2,1,-0.6892413159051844,608700.0,427088.6666666667,385623.85714285716,559551.6014799236,-0.6335909971577078,1
7580,ST HELENA,24018,2021-03-01,2021,3,1,-0.2276425378653889,51727.666666666664,413490.5,361516.8,547221.2580850377,-0.6167501627788607,1
7580,ST HELENA,3344521,2021-04-01,2021,4,2,138.25060371388125,1133212.0,883678.1666666666,547954.5625,914129.2725081407,3.059268006839914,0
7580,ST HELENA,2070710,2021-05-01,2021,5,2,-0.3808650027911321,1813083.0,1210891.5,637528.4117647059,959064.3213327156,1.4943539826856922,1
7580,ST HELENA,1804371,2021-06-01,2021,6,2,-0.12862206682732014,2406534.0,1229130.8333333333,702353.0,970225.9134938929,1.135836494030044,0
7580,ST HELENA,1917997,2021-07-01,2021,7,3,0.06297263700203559,1931026.0,1532119.0,766334.2631578947,983270.1502503912,1.171257702218289,0
7580,ST HELENA,33545,2021-08-01,2021,8,3,-0.9825104001726801,1251971.0,1532527.0,729694.8,970970.6074393373,-0.7169627944103272,1
7580,ST HELENA,43688,2021-09-01,2021,9,3,0.30236995081234164,665076.6666666666,1535805.3333333333,697027.8095238095,958151.6070475287,-0.6818751904377913,0
7580,ST HELENA,11502222,2021-10-01,2021,10,4,262.28103827137886,3859818.3333333335,2895422.1666666665,1188173.0,2486213.341579845,4.148497165350266,0
7580,ST HELENA,320607,2021-11-01,2021,11,4,-0.9721265160766328,3955505.6666666665,2603738.3333333335,1150452.7391304348,2435778.1874434487,-0.34069019232060155,1
7580,ST HELENA,9869310,2021-12-01,2021,12,4,29.783201863964294,7230713.0,3947894.8333333335,1513738.4583333333,2973633.2185899103,2.8098864007272755,0
7580,ST HELENA,108657,2022-01-01,2022,1,1,-0.9889904157433499,3432858.0,3646338.1666666665,1457535.2,2924555.932662413,-0.46122496237301525,1
7580,ST HELENA,393320,2022-02-01,2022,2,1,2.6198312119789797,3457095.6666666665,3706300.6666666665,1416603.8461538462,2873058.662133395,-0.3561653159542537,0
7580,ST HELENA,71102,2022-03-01,2022,3,1,-0.8192260754601851,191026.33333333334,3710869.6666666665,1366770.4444444445,2829140.7786810515,-0.4579724184133695,1
7580,ST HELENA,14640980,2022-04-01,2022,4,2,204.9151641304042,5035134.0,4233996.0,1840849.357142857,3741739.507715978,3.42090373112867,0
7580,ST HELENA,938004,2022-05-01,2022,5,2,-0.935932977164097,5216695.333333333,4336895.5,1809716.7586206896,3678138.1863176827,-0.23699837104091862,1
7580,ST HELENA,1197427,2022-06-01,2022,6,2,0.27656918307384615,5592137.0,2891581.6666666665,1789307.1,3615894.111861831,-0.16368844929898677,0
7580,ST HELENA,768075,2022-07-01,2022,7,3,-0.3585621503440293,967835.3333333334,3001484.6666666665,1756364.1290322582,3559846.856258302,-0.27762124859242765,1
7580,ST HELENA,82989,2022-08-01,2022,8,3,-0.8919519578166195,682830.3333333334,2949762.8333333335,1704071.15625,3514430.930682851,-0.46126448014587246,1
7580,ST HELENA,105817,2022-09-01,2022,9,3,0.2750725999831303,318960.3333333333,2955548.6666666665,1655639.2121212122,3470252.9516715417,-0.44660208742843893,0
7580,ST HELENA,626752,2022-10-01,2022,10,4,4.922980239470029,271852.6666666667,619844.0,1625377.8235294118,3421821.466457661,-0.29184042280359224,0
7580,ST HELENA,136210,2022-11-01,2022,11,4,-0.7826732104564484,289593.0,486211.6666666667,1582830.1714285715,3380509.4947812273,-0.42792962825924286,1
7580,ST HELENA,2538597,2022-12-01,2022,12,4,17.637376110417737,1100519.6666666667,709740.0,1609379.25,3335672.245840087,0.2785698598412438,0
7580,ST HELENA,40806,2023-01-01,2023,1,1,-0.9839257668704406,905204.3333333334,588528.5,1566985.3783783785,3299110.784051433,-0.46260325229338684,1
7580,ST HELENA,25994,2023-02-01,2023,2,1,-0.3629858354163603,868465.6666666666,579029.3333333334,1526432.9736842106,3263810.218541343,-0.4597200428996709,1
7580,ST HELENA,2589280,2023-03-01,2023,3,1,98.61067938755097,885360.0,992939.8333333334,1553685.4615384615,3225072.797439918,0.32110733726184404,0
7580,ST HELENA,671349,2023-04-01,2023,4,2,-0.7407198140023481,1095541.0,1000372.6666666666,1531627.05,3186512.6325735417,-0.2699747809583321,1
7580,ST HELENA,25009,2023-05-01,2023,5,2,-0.9627481384495993,1095212.6666666667,981839.1666666666,1494880.268292683,3155214.660401357,-0.4658546015077494,1
7580,ST HELENA,2710,2023-06-01,2023,6,2,-0.8916390099564157,233022.66666666666,559191.3333333334,1459352.4047619049,3124992.6462991955,-0.4661266664057429,1
7580,ST HELENA,674840,2023-07-01,2023,7,3,248.01845018450186,234186.33333333334,664863.6666666666,1441107.9302325582,3089883.2128994344,-0.24799252186412576,0
7580,ST HELENA,691139,2023-08-01,2023,8,3,0.024152391678027296,456229.6666666667,775721.1666666666,1424063.1818181819,3055835.2783349403,-0.23984413918329286,0
7580,ST HELENA,37133,2023-09-01,2023,9,3,-0.9462727468714687,467704.0,350363.3333333333,1393242.5111111111,3027977.073320551,-0.4478599006114566,1
7580,ST HELENA,16205,2023-10-01,2023,10,4,-0.563595723480462,248159.0,241172.66666666666,1363306.9130434783,3001019.814640667,-0.4488813790803898,1
7580,ST HELENA,4401,2023-11-01,2023,11,4,-0.7284171551990126,19246.333333333332,237738.0,1334394.0212765958,2974831.8627492096,-0.4470817453351714,1
7580,ST HELENA,2098356,2023-12-01,2023,12,4,475.7907293796864,706320.6666666666,587012.3333333334,1350309.8958333333,2945079.599823004,0.2539986030298208,0
7580,ST HELENA,46146,2024-01-01,2024,1,1,-0.9780084980813551,716301.0,482230.0,1323694.306122449,2920189.5746567417,-0.4374881402254922,1
7580,ST HELENA,2793632,2024-02-01,2024,2,1,59.538984960776666,1646044.6666666667,832645.5,1353093.06,2897704.3897210825,0.49713108939268247,0
7580,ST HELENA,1421253,2024-03-01,2024,3,1,-0.4912526059266217,1420343.6666666667,1063332.1666666667,1354429.5294117648,2868596.871168825,0.023294827955734194,1
7580,ST HELENA,1847048,2024-04-01,2024,4,2,0.2995912761485815,2020644.3333333333,1368472.6666666667,1363902.9615384615,2841155.5458930405,0.17005230113498587,0
7580,ST HELENA,1986425,2024-05-01,2024,5,2,0.07545932753236517,1751575.3333333333,1698810.0,1375648.6603773586,2815003.171079932,0.2169718122869207,0
7580,ST HELENA,34365,2024-06-01,2024,6,2,-0.9827000767710837,1289279.3333333333,1354811.5,1350810.0740740742,2794287.8210820756,-0.4711200700736285,1
7580,ST HELENA,30721,2024-07-01,2024,7,3,-0.10603812018041614,683837.0,1352240.6666666667,1326808.4545454546,2774010.686250457,-0.4672251123507153,0
7580,ST HELENA,10430,2024-08-01,2024,8,3,-0.6604928224992677,25172.0,888373.6666666666,1303301.6964285714,2754299.8251229716,-0.46940121937191365,1
7580,ST HELENA,56131,2024-09-01,2024,9,3,4.381687440076702,32427.333333333332,660853.3333333334,1281421.50877193,2734591.117203474,-0.4480708289672833,0
7580,ST HELENA,100418,2024-10-01,2024,10,4,0.7889936042472074,55659.666666666664,369748.3333333333,1261059.3793103448,2714929.7491009072,-0.42750328243104996,0
7580,ST HELENA,769289,2024-11-01,2024,11,4,6.660867573542592,308612.6666666667,166892.33333333334,1252724.2881355933,2692184.7975477735,-0.17956987520913842,0
7580,ST HELENA,1540791,2024-12-01,2024,12,4,1.0028766822351547,803499.3333333334,417963.3333333333,1257525.4,2669531.22422786,0.10611061501329033,0
7580,ST HELENA,66701,2025-01-01,2025,1,1,-0.9567098977083849,792260.3333333334,423960.0,1238003.68852459,2651578.8890514616,-0.4417378239663069,1
7580,ST HELENA,6498,2025-02-01,2025,2,1,-0.9025801712118259,537996.6666666666,423304.6666666667,1218140.6935483871,2634401.606118075,-0.4599308969196251,1
7580,ST HELENA,2007,2025-03-01,2025,3,1,-0.6911357340720221,25068.666666666668,414284.0,1198836.9841269841,2617558.226947375,-0.4572314654955127,1
7580,ST HELENA,2046365,2025-04-01,2025,4,2,1018.6138515196811,684956.6666666666,738608.5,1212079.609375,2598861.065172256,0.3210196196346889,0
7580,ST HELENA,3119687,2025-05-01,2025,5,2,0.5245017384484194,1722686.3333333333,1130341.5,1241427.4153846153,2589310.8051945553,0.7253897758613247,0
7580,ST HELENA,0,2025-06-01,2025,6,2,-1.0,1722017.3333333333,873543.0,1222617.9090909092,2573855.9517648923,-0.4750141157870783,1
7580,ST HELENA,759591,2025-07-01,2025,7,3,,1293092.6666666667,989024.6666666666,1215707.0597014925,2554908.9230568437,-0.17852536956807383,0
7580,ST HELENA,0,2025-08-01,2025,8,3,-1.0,253197.0,987941.6666666666,1197829.0147058824,2540052.7175370567,-0.4715764387234248,1
7580,ST HELENA,8,2025-09-01,2025,9,3,,253199.66666666666,987608.5,1180469.2898550725,2525426.9425512934,-0.46743038571629414,0
7580,ST HELENA,2009,2025-10-01,2025,10,4,250.125,672.3333333333334,646882.5,1163634.142857143,2511013.576659758,-0.4626120518242594,0
7580,ST HELENA,854,2025-11-01,2025,11,4,-0.5749128919860627,957.0,127077.0,1147256.957746479,2496829.6130569973,-0.4591434480556639,1
7580,ST HELENA,793,2025-12-01,2025,12,4,-0.0714285714285714,1218.6666666666667,127209.16666666667,1131333.8472222222,2482862.933198954,-0.4553375992309081,0
7580,ST HELENA,5,2026-01-01,2026,1,1,-0.9936948297604036,550.6666666666666,611.5,1115836.191780822,2469113.5513318377,-0.45191570520478636,1
7580,ST HELENA,231,2026-02-01,2026,2,1,45.2,343.0,650.0,1100760.445945946,2455570.465981607,-0.44817669099388385,0
7580,ST HELENA,564954,2026-03-01,2026,3,1,2444.688311688312,188396.66666666666,94807.66666666667,1093616.36,2439706.953986702,-0.21669092639840123,0
7600,BURKINA FASO,200964,2020-01-01,2020,1,1,,200964.0,200964.0,200964.0,,,0
7600,BURKINA FASO,310216,2020-02-01,2020,2,1,0.5436396568539639,255590.0,255590.0,255590.0,77252.83005819269,0.7071067811865476,0
7600,BURKINA FASO,197168,2020-03-01,2020,3,1,-0.36441705134486935,236116.0,236116.0,236116.0,64200.544421367646,-0.6066615221262371,1
7600,BURKINA FASO,417797,2020-04-01,2020,4,2,1.11898989694068,308393.6666666667,281536.25,281536.25,104879.94585675884,1.2992069064003895,0
7600,BURKINA FASO,565585,2020-05-01,2020,5,2,0.353731596923865,393516.6666666667,338346.0,338346.0,156162.06568017727,1.4551485279747105,0
7600,BURKINA FASO,103817,2020-06-01,2020,6,2,-0.8164431517808994,362399.6666666667,299257.8333333333,299257.8333333333,169341.61108884806,-1.1541217310776135,1
7600,BURKINA FASO,315180,2020-07-01,2020,7,3,2.0359189728079214,328194.0,318293.8333333333,301532.4285714286,154704.12897835785,0.08821724099219505,0
7600,BURKINA FASO,369259,2020-08-01,2020,8,3,0.1715813186115871,262752.0,328134.3333333333,309998.25,145215.96358306185,0.4080870211359617,0
7600,BURKINA FASO,804343,2020-09-01,2020,9,3,1.1782624120197478,496260.6666666667,429330.1666666667,364925.44444444444,213552.53867673356,2.0576554991028533,0
7600,BURKINA FASO,900035,2020-10-01,2020,10,4,0.11896914624730992,691212.3333333334,509703.1666666667,418436.4,263005.1767560648,1.8311373408694491,0
7600,BURKINA FASO,497767,2020-11-01,2020,11,4,-0.4469470631697656,734048.3333333334,498400.1666666667,425648.2727272727,250652.4942844539,0.28772395614337315,1
7600,BURKINA FASO,408696,2020-12-01,2020,12,4,-0.17894115118117515,602166.0,549213.3333333334,424235.5833333333,239037.87455032705,-0.0650088751105491,0
7600,BURKINA FASO,149151,2021-01-01,2021,1,1,-0.6350563744201069,351871.3333333333,521541.8333333333,403075.23076923075,241243.44574590825,-1.0525642675352873,1
7600,BURKINA FASO,94542,2021-02-01,2021,2,1,-0.3661323088681939,217463.0,475755.6666666667,381037.14285714284,246010.3302098878,-1.164565498581766,1
7600,BURKINA FASO,382840,2021-03-01,2021,3,1,3.0494171902434895,208844.33333333334,405505.1666666667,381157.3333333333,237061.94293254323,0.0070980042003009084,0
7600,BURKINA FASO,218515,2021-04-01,2021,4,2,-0.42922630864068545,231965.66666666666,291918.5,370992.1875,232605.00891316988,-0.6555197938876667,1
7600,BURKINA FASO,276357,2021-05-01,2021,5,2,0.2647049401642907,292570.6666666667,255016.83333333334,365425.4117647059,226385.36812536573,-0.3934371399629607,0
